Date,State,Recovered,Deaths,Confirmed,
2021-01-21,Arunachal Pradesh,16722,56,33594,
2021-01-21,Assam,213295,1077,431312,
2021-01-21,Bihar,255080,1468,515997,
2021-01-21,Chandigarh,20162,331,41132,
2021-01-21,Chhattisgarh,286277,3593,585379,
2021-01-21,Delhi,620374,10782,1264432,
2021-01-21,Dadra and Nagar Haveli and Daman and Diu,3335,2,6713,
2021-01-21,Goa,51090,757,104559,
2021-01-21,Gujarat,248050,4372,510235,
2021-01-21,Himachal Pradesh,55591,958,113670,
2021-01-21,Haryana,262140,3000,531959,
2021-01-21,Jharkhand,115989,1058,235126,
2021-01-21,Jammu and Kashmir,120729,1924,246417,
2021-01-21,Karnataka,914492,12187,1860931,
2021-01-21,Kerala,796986,3546,1671062,
2021-01-21,Ladakh,9471,129,19273,
2021-01-21,Lakshadweep,0,0,48,
2021-01-21,Maharashtra,1903408,50634,3954920,
2021-01-21,Meghalaya,13446,146,27313,
2021-01-21,Manipur,28351,367,57658,
2021-01-21,Madhya Pradesh,244392,3776,500935,
2021-01-21,Mizoram,4274,9,8629,
2021-01-21,Nagaland,11733,88,23891,
2021-01-21,Odisha,330545,1956,666367,
2021-01-21,Punjab,163438,5535,340289,
2021-01-21,Puducherry,37830,643,77245,
2021-01-21,Rajasthan,309391,2756,628228,
2021-01-21,Sikkim,5688,131,11881,
2021-01-21,Telangana,287117,1584,581322,
2021-01-21,Tamil Nadu,815516,12299,1660826,
2021-01-21,Tripura,32888,388,66611,
2021-01-21,India,10282897,153068,21062190,
2021-01-21,Uttar Pradesh,581509,8597,1187929,
2021-01-21,Uttarakhand,90547,1626,187527,
2021-01-21,West Bengal,550244,10089,1127231,
2021-01-22,Andaman and Nicobar Islands,4907,62,9961,
2021-01-22,Andhra Pradesh,878060,7146,1771900,
2021-01-22,Arunachal Pradesh,16724,56,33597,
2021-01-22,Assam,213398,1077,431432,
2021-01-22,Bihar,255538,1472,516627,
2021-01-22,Chandigarh,20195,332,41191,
2021-01-22,Chhattisgarh,287040,3601,586590,
2021-01-22,Delhi,620693,10789,1265024,
2021-01-22,Dadra and Nagar Haveli and Daman and Diu,3336,2,6715,
2021-01-22,Goa,51170,758,104710,
2021-01-22,Gujarat,248750,4374,511388,
2021-01-22,Himachal Pradesh,55672,958,113792,
2021-01-22,Haryana,262349,3005,532293,
2021-01-22,Jharkhand,116116,1060,235330,
2021-01-22,Jammu and Kashmir,120826,1928,246606,
2021-01-22,Karnataka,915382,12190,1862148,
2021-01-22,Kerala,803094,3565,1683942,
2021-01-22,Ladakh,9476,129,19278,
2021-01-22,Lakshadweep,0,0,50,
2021-01-22,Maharashtra,1906827,50684,3961168,
2021-01-22,Meghalaya,13449,146,27318,
2021-01-22,Manipur,28387,369,57711,
2021-01-22,Madhya Pradesh,244855,3780,501749,
2021-01-22,Mizoram,4282,9,8640,
2021-01-22,Nagaland,11738,88,23898,
2021-01-22,Odisha,330757,1956,666733,
2021-01-22,Punjab,163655,5543,340720,
2021-01-22,Puducherry,37857,643,77294,
2021-01-22,Rajasthan,309807,2756,628845,
2021-01-22,Sikkim,5697,131,11891,
2021-01-22,Telangana,287468,1586,581889,
2021-01-22,Tamil Nadu,816205,12307,1662097,
2021-01-22,Tripura,32893,388,66620,
2021-01-22,India,10300063,153221,21093832,
2021-01-22,Uttar Pradesh,581993,8605,1188724,
2021-01-22,Uttarakhand,90730,1629,187823,
2021-01-22,West Bengal,550737,10097,1128138,
2021-01-23,Andaman and Nicobar Islands,4907,62,9962,
2021-01-23,Andhra Pradesh,878232,7147,1772231,
2021-01-23,Arunachal Pradesh,16725,56,33599,
2021-01-23,Assam,213492,1077,431545,
2021-01-23,Bihar,255741,1476,516983,
2021-01-23,Chandigarh,20226,333,41245,
2021-01-23,Chhattisgarh,287677,3609,587612,
2021-01-23,Delhi,621060,10799,1265598,
2021-01-23,Dadra and Nagar Haveli and Daman and Diu,3336,2,6715,
2021-01-23,Goa,51233,761,104861,
2021-01-23,Gujarat,249452,4375,512514,
2021-01-23,Himachal Pradesh,55745,959,113893,
2021-01-23,Haryana,262507,3009,532591,
2021-01-23,Jharkhand,116293,1061,235586,
2021-01-23,Jammu and Kashmir,120914,1929,246789,
2021-01-23,Karnataka,915924,12193,1863595,
2021-01-23,Kerala,808377,3588,1696208,
2021-01-23,Ladakh,9484,129,19288,
2021-01-23,Lakshadweep,0,0,57,
2021-01-23,Maharashtra,1910521,50740,3967615,
2021-01-23,Meghalaya,13459,146,27332,
2021-01-23,Manipur,28405,369,57746,
2021-01-23,Madhya Pradesh,245309,3786,502500,
2021-01-23,Mizoram,4284,9,8642,
2021-01-23,Nagaland,11742,88,23906,
2021-01-23,Odisha,330962,1957,667069,
2021-01-23,Punjab,163887,5553,341173,
2021-01-23,Puducherry,37884,644,77358,
2021-01-23,Rajasthan,310279,2758,629522,
2021-01-23,Sikkim,5707,132,11907,
2021-01-23,Telangana,287899,1588,582543,
2021-01-23,Tamil Nadu,816878,12309,1663358,
2021-01-23,Tripura,32896,388,66625,
2021-01-23,India,10316096,153377,21124917,
2021-01-23,Uttar Pradesh,582506,8609,1189560,
2021-01-23,Uttarakhand,90942,1629,188157,
2021-01-23,West Bengal,551211,10107,1129032,
2021-01-24,Andaman and Nicobar Islands,4908,62,9963,
2021-01-24,Andhra Pradesh,878387,7147,1772544,
2021-01-24,Arunachal Pradesh,16745,56,33620,
2021-01-24,Assam,213591,1078,431661,
2021-01-24,Bihar,256008,1479,517384,
2021-01-24,Chandigarh,20248,334,41300,
2021-01-24,Chhattisgarh,288043,3617,588284,
2021-01-24,Delhi,621375,10808,1266107,
2021-01-24,Dadra and Nagar Haveli and Daman and Diu,3338,2,6717,
2021-01-24,Goa,51335,761,105016,
2021-01-24,Gujarat,250156,4376,513629,
2021-01-24,Himachal Pradesh,55797,961,113968,
2021-01-24,Haryana,262682,3010,532895,
2021-01-24,Jharkhand,116402,1063,235751,
2021-01-24,Jammu and Kashmir,120987,1929,246935,
2021-01-24,Karnataka,916325,12197,1864573,
2021-01-24,Kerala,813550,3608,1707437,
2021-01-24,Ladakh,9493,129,19309,
2021-01-24,Lakshadweep,0,0,57,
2021-01-24,Maharashtra,1912264,50785,3972155,
2021-01-24,Meghalaya,13475,146,27353,
2021-01-24,Manipur,28416,369,57773,
2021-01-24,Madhya Pradesh,245697,3789,503143,
2021-01-24,Mizoram,4289,9,8649,
2021-01-24,Nagaland,11743,88,23907,
2021-01-24,Odisha,331144,1958,667402,
2021-01-24,Punjab,164119,5555,341604,
2021-01-24,Puducherry,37927,645,77432,
2021-01-24,Rajasthan,310747,2758,630157,
2021-01-24,Sikkim,5716,133,11920,
2021-01-24,Telangana,288275,1589,583117,
2021-01-24,Tamil Nadu,817520,12316,1664576,
2021-01-24,Tripura,32896,388,66625,
2021-01-24,India,10329244,153508,21151428,
2021-01-24,Uttar Pradesh,583014,8617,1190344,
2021-01-24,Uttarakhand,90967,1631,188238,
2021-01-24,West Bengal,551665,10115,1129883,
2021-01-25,Andaman and Nicobar Islands,4917,62,9973,
2021-01-25,Andhra Pradesh,878528,7149,1772743,
2021-01-25,Arunachal Pradesh,16749,56,33625,
2021-01-25,Assam,213674,1078,431769,
2021-01-25,Bihar,256230,1483,517692,
2021-01-25,Chandigarh,20302,334,41415,
2021-01-25,Chhattisgarh,288582,3630,589320,
2021-01-25,Delhi,621565,10813,1266450,
2021-01-25,Dadra and Nagar Haveli and Daman and Diu,3339,2,6718,
2021-01-25,Goa,51448,762,105187,
2021-01-25,Gujarat,250863,4379,514729,
2021-01-25,Himachal Pradesh,55860,961,114066,
2021-01-25,Haryana,262929,3014,533264,
2021-01-25,Jharkhand,116524,1064,235948,
2021-01-25,Jammu and Kashmir,121070,1929,247082,
2021-01-25,Karnataka,917361,12200,1865987,
2021-01-25,Kerala,819156,3625,1716421,
2021-01-25,Ladakh,9504,129,19320,
2021-01-25,Lakshadweep,0,0,67,
2021-01-25,Maharashtra,1915344,50815,3977107,
2021-01-25,Meghalaya,13484,146,27364,
2021-01-25,Manipur,28442,369,57810,
2021-01-25,Madhya Pradesh,246558,3791,504206,
2021-01-25,Mizoram,4298,9,8658,
2021-01-25,Nagaland,11753,88,23920,
2021-01-25,Odisha,331284,1959,667673,
2021-01-25,Punjab,164377,5560,342026,
2021-01-25,Puducherry,37953,645,77476,
2021-01-25,Rajasthan,311117,2760,630722,
2021-01-25,Sikkim,5729,133,11934,
2021-01-25,Telangana,288577,1590,583568,
2021-01-25,Tamil Nadu,818147,12320,1665747,
2021-01-25,Tripura,32899,388,66629,
2021-01-25,India,10345336,153624,21176734,
2021-01-25,Uttar Pradesh,583470,8624,1191001,
2021-01-25,Uttarakhand,91221,1635,188558,
2021-01-25,West Bengal,552082,10122,1130559,
2021-01-26,Andaman and Nicobar Islands,4917,62,9973,
2021-01-26,Andhra Pradesh,878731,7150,1773119,
2021-01-26,Arunachal Pradesh,16751,56,33628,
2021-01-26,Assam,213763,1079,431867,
2021-01-26,Bihar,256400,1486,518025,
2021-01-26,Chandigarh,20302,334,41415,
2021-01-26,Chhattisgarh,288764,3644,589837,
2021-01-26,Delhi,621783,10820,1266832,
2021-01-26,Dadra and Nagar Haveli and Daman and Diu,3340,2,6720,
2021-01-26,Goa,51510,763,105320,
2021-01-26,Gujarat,251500,4381,515748,
2021-01-26,Himachal Pradesh,55919,961,114137,
2021-01-26,Haryana,263119,3014,533550,
2021-01-26,Jharkhand,116589,1064,236078,
2021-01-26,Jammu and Kashmir,121124,1930,247211,
2021-01-26,Karnataka,918099,12204,1867258,
2021-01-26,Kerala,824446,3644,1728023,
2021-01-26,Ladakh,9508,129,19325,
2021-01-26,Lakshadweep,0,0,69,
2021-01-26,Maharashtra,1917450,50862,3981665,
2021-01-26,Meghalaya,13496,146,27382,
2021-01-26,Manipur,28463,369,57837,
2021-01-26,Madhya Pradesh,247073,3793,504951,
2021-01-26,Mizoram,4300,9,8665,
2021-01-26,Nagaland,11756,88,23925,
2021-01-26,Odisha,331427,1959,667915,
2021-01-26,Punjab,164541,5571,342330,
2021-01-26,Puducherry,37970,645,77525,
2021-01-26,Rajasthan,311374,2760,631104,
2021-01-26,Sikkim,5746,133,11957,
2021-01-26,Telangana,288926,1592,584108,
2021-01-26,Tamil Nadu,818742,12325,1666870,
2021-01-26,Tripura,32904,388,66635,
2021-01-26,India,10358586,153762,21202855,
2021-01-26,Uttar Pradesh,584039,8632,1191879,
2021-01-26,Uttarakhand,91323,1636,188700,
2021-01-26,West Bengal,552491,10131,1131272,
2021-01-27,Andaman and Nicobar Islands,4922,62,9978,
2021-01-27,Andhra Pradesh,878828,7152,1773329,
2021-01-27,Arunachal Pradesh,16753,56,33633,
2021-01-27,Assam,213857,1081,431980,
2021-01-27,Bihar,257110,1490,518825,
2021-01-27,Chandigarh,20339,334,41492,
2021-01-27,Chhattisgarh,289708,3647,591223,
2021-01-27,Delhi,621995,10829,1267149,
2021-01-27,Dadra and Nagar Haveli and Daman and Diu,3340,2,6721,
2021-01-27,Goa,51600,763,105463,
2021-01-27,Gujarat,251962,4382,516564,
2021-01-27,Himachal Pradesh,55987,962,114245,
2021-01-27,Haryana,263236,3014,533754,
2021-01-27,Jharkhand,116706,1066,236267,
2021-01-27,Jammu and Kashmir,121253,1931,247418,
2021-01-27,Karnataka,918859,12207,1868449,
2021-01-27,Kerala,829452,3664,1738708,
2021-01-27,Ladakh,9511,129,19328,
2021-01-27,Lakshadweep,0,0,69,
2021-01-27,Maharashtra,1920006,50894,3986424,
2021-01-27,Meghalaya,13506,146,27393,
2021-01-27,Manipur,28476,370,57855,
2021-01-27,Madhya Pradesh,247418,3799,505487,
2021-01-27,Mizoram,4306,9,8674,
2021-01-27,Nagaland,11796,88,23967,
2021-01-27,Odisha,331535,1959,668161,
2021-01-27,Punjab,164745,5581,342732,
2021-01-27,Puducherry,38006,646,77586,
2021-01-27,Rajasthan,311679,2761,631544,
2021-01-27,Sikkim,5749,133,11961,
2021-01-27,Telangana,289325,1593,584655,
2021-01-27,Tamil Nadu,819306,12333,1667954,
2021-01-27,Tripura,32908,388,66639,
2021-01-27,India,10372847,153885,21228795,
2021-01-27,Uttar Pradesh,584372,8636,1192384,
2021-01-27,Uttarakhand,91419,1639,188884,
2021-01-27,West Bengal,552877,10139,1131900,
2021-01-28,Andaman and Nicobar Islands,4924,62,9980,
2021-01-28,Andhra Pradesh,878956,7152,1773574,
2021-01-28,Arunachal Pradesh,16756,56,33639,
2021-01-28,Assam,213952,1081,432104,
2021-01-28,Bihar,257391,1492,519242,
2021-01-28,Chandigarh,20363,334,41552,
2021-01-28,Chhattisgarh,296187,3682,604188,
2021-01-28,Delhi,622114,10835,1267473,
2021-01-28,Dadra and Nagar Haveli and Daman and Diu,3340,2,6721,
2021-01-28,Goa,51652,765,105602,
2021-01-28,Gujarat,252564,4384,517514,
2021-01-28,Himachal Pradesh,56039,962,114357,
2021-01-28,Haryana,263347,3014,533962,
2021-01-28,Jharkhand,116818,1069,236444,
2021-01-28,Jammu and Kashmir,121402,1932,247631,
2021-01-28,Karnataka,919503,12209,1869645,
2021-01-28,Kerala,835046,3683,1750092,
2021-01-28,Ladakh,9513,129,19347,
2021-01-28,Lakshadweep,0,0,69,
2021-01-28,Maharashtra,1923187,50944,3992544,
2021-01-28,Meghalaya,13513,146,27408,
2021-01-28,Manipur,28499,370,57893,
2021-01-28,Madhya Pradesh,247739,3802,506037,
2021-01-28,Mizoram,4313,9,8684,
2021-01-28,Nagaland,11801,88,23973,
2021-01-28,Odisha,331667,1959,668406,
2021-01-28,Punjab,164937,5590,343133,
2021-01-28,Puducherry,38035,647,77655,
2021-01-28,Rajasthan,311867,2763,631819,
2021-01-28,Sikkim,5752,133,11969,
2021-01-28,Telangana,289631,1594,585148,
2021-01-28,Tamil Nadu,819850,12339,1669007,
2021-01-28,Tripura,32911,388,66642,
2021-01-28,India,10393162,154047,21268184,
2021-01-28,Uttar Pradesh,584752,8642,1193018,
2021-01-28,Uttarakhand,91597,1642,189147,
2021-01-28,West Bengal,553244,10148,1132565,
2021-01-29,Andaman and Nicobar Islands,4927,62,9983,
2021-01-29,Andhra Pradesh,879131,7152,1773874,
2021-01-29,Arunachal Pradesh,16758,56,33641,
2021-01-29,Assam,214054,1081,432226,
2021-01-29,Bihar,257669,1495,519644,
2021-01-29,Chandigarh,20389,334,41605,
2021-01-29,Chhattisgarh,296642,3689,605020,
2021-01-29,Delhi,622381,10841,1267995,
2021-01-29,Dadra and Nagar Haveli and Daman and Diu,3340,2,6722,
2021-01-29,Goa,51755,766,105784,
2021-01-29,Gujarat,253027,4385,518313,
2021-01-29,Himachal Pradesh,56079,962,114441,
2021-01-29,Haryana,263501,3015,534224,
2021-01-29,Jharkhand,116904,1070,236576,
2021-01-29,Jammu and Kashmir,121617,1933,247923,
2021-01-29,Karnataka,920110,12211,1870722,
2021-01-29,Kerala,841444,3705,1762780,
2021-01-29,Ladakh,9517,129,19360,
2021-01-29,Lakshadweep,14,0,84,
2021-01-29,Maharashtra,1925800,51000,3997984,
2021-01-29,Meghalaya,13524,146,27423,
2021-01-29,Manipur,28524,371,57934,
2021-01-29,Madhya Pradesh,248036,3805,506508,
2021-01-29,Mizoram,4318,9,8690,
2021-01-29,Nagaland,11804,88,23980,
2021-01-29,Odisha,331824,1959,668633,
2021-01-29,Punjab,165145,5601,343606,
2021-01-29,Puducherry,38062,647,77713,
2021-01-29,Rajasthan,312132,2765,632189,
2021-01-29,Sikkim,5760,133,11978,
2021-01-29,Telangana,289987,1596,585703,
2021-01-29,Tamil Nadu,820381,12345,1670053,
2021-01-29,Tripura,32913,388,66646,
2021-01-29,India,10408048,154184,21296261,
2021-01-29,Uttar Pradesh,585273,8646,1193756,
2021-01-29,Uttarakhand,91713,1642,189341,
2021-01-29,West Bengal,553593,10155,1133207,
2021-01-30,Andaman and Nicobar Islands,4928,62,9984,
2021-01-30,Andhra Pradesh,879278,7153,1774151,
2021-01-30,Arunachal Pradesh,16758,56,33642,
2021-01-30,Assam,214124,1082,432326,
2021-01-30,Bihar,257856,1499,519958,
2021-01-30,Chandigarh,20414,334,41647,
2021-01-30,Chhattisgarh,297144,3698,605944,
2021-01-30,Delhi,622671,10849,1268476,
2021-01-30,Dadra and Nagar Haveli and Daman and Diu,3342,2,6724,
2021-01-30,Goa,51831,766,105953,
2021-01-30,Gujarat,253468,4387,519079,
2021-01-30,Himachal Pradesh,56131,964,114589,
2021-01-30,Haryana,263654,3017,534476,
2021-01-30,Jharkhand,117004,1071,236726,
2021-01-30,Jammu and Kashmir,121752,1936,248137,
2021-01-30,Karnataka,920657,12213,1871735,
2021-01-30,Kerala,848476,3723,1776112,
2021-01-30,Ladakh,9519,130,19368,
2021-01-30,Lakshadweep,30,0,109,
2021-01-30,Maharashtra,1927335,51042,4002191,
2021-01-30,Meghalaya,13541,146,27448,
2021-01-30,Manipur,28545,371,57970,
2021-01-30,Madhya Pradesh,248319,3807,507012,
2021-01-30,Mizoram,4322,9,8697,
2021-01-30,Nagaland,11806,88,23984,
2021-01-30,Odisha,331962,1959,668879,
2021-01-30,Punjab,165291,5609,343984,
2021-01-30,Puducherry,38094,647,77788,
2021-01-30,Rajasthan,312370,2766,632532,
2021-01-30,Sikkim,5766,133,11987,
2021-01-30,Telangana,290354,1598,586258,
2021-01-30,Tamil Nadu,820907,12350,1671089,
2021-01-30,Tripura,32915,388,66650,
2021-01-30,India,10422125,154312,21323539,
2021-01-30,Uttar Pradesh,585747,8650,1194476,
2021-01-30,Uttarakhand,91880,1643,189591,
2021-01-30,West Bengal,553934,10164,1133867,
2021-01-31,Andaman and Nicobar Islands,4928,62,9984,
2021-01-31,Andhra Pradesh,879405,7153,1774394,
2021-01-31,Arunachal Pradesh,16759,56,33643,
2021-01-31,Assam,214178,1082,432401,
2021-01-31,Bihar,258018,1501,520238,
2021-01-31,Chandigarh,20426,334,41685,
2021-01-31,Chhattisgarh,297339,3701,606407,
2021-01-31,Delhi,622882,10853,1268831,
2021-01-31,Dadra and Nagar Haveli and Daman and Diu,3342,2,6724,
2021-01-31,Goa,51891,768,106068,
2021-01-31,Gujarat,253803,4387,519730,
2021-01-31,Himachal Pradesh,56163,967,114666,
2021-01-31,Haryana,263764,3018,534679,
2021-01-31,Jharkhand,117067,1072,236831,
2021-01-31,Jammu and Kashmir,121822,1936,248264,
2021-01-31,Karnataka,921122,12217,1872726,
2021-01-31,Kerala,854206,3744,1787129,
2021-01-31,Ladakh,9523,130,19373,
2021-01-31,Lakshadweep,49,0,136,
2021-01-31,Maharashtra,1929005,51082,4006486,
2021-01-31,Meghalaya,13550,146,27460,
2021-01-31,Manipur,28553,371,57994,
2021-01-31,Madhya Pradesh,248637,3810,507559,
2021-01-31,Mizoram,4330,9,8711,
2021-01-31,Nagaland,11806,88,23988,
2021-01-31,Odisha,332103,1959,669134,
2021-01-31,Punjab,165533,5615,344424,
2021-01-31,Puducherry,38135,648,77851,
2021-01-31,Rajasthan,312564,2766,632821,
2021-01-31,Sikkim,5775,133,11998,
2021-01-31,Telangana,290630,1599,586698,
2021-01-31,Tamil Nadu,821430,12356,1672126,
2021-01-31,Tripura,32915,388,66650,
2021-01-31,India,10434007,154428,21347064,
2021-01-31,Uttar Pradesh,586116,8658,1195073,
2021-01-31,Uttarakhand,91966,1644,189739,
2021-01-31,West Bengal,554272,10173,1134443,
2021-02-01,Andaman and Nicobar Islands,4932,62,9988,
2021-02-01,Andhra Pradesh,879504,7154,1774558,
2021-02-01,Arunachal Pradesh,16762,56,33646,
2021-02-01,Assam,214248,1083,432485,
2021-02-01,Bihar,258136,1503,520433,
2021-02-01,Chandigarh,20447,334,41738,
2021-02-01,Chhattisgarh,297859,3706,607254,
2021-02-01,Delhi,623096,10856,1269169,
2021-02-01,Dadra and Nagar Haveli and Daman and Diu,3343,2,6725,
2021-02-01,Goa,51977,768,106214,
2021-02-01,Gujarat,254209,4388,520435,
2021-02-01,Himachal Pradesh,56200,967,114728,
2021-02-01,Haryana,263886,3022,534897,
2021-02-01,Jharkhand,117148,1073,236955,
2021-02-01,Jammu and Kashmir,121905,1936,248391,
2021-02-01,Karnataka,921592,12220,1873587,
2021-02-01,Kerala,859421,3761,1795820,
2021-02-01,Ladakh,9526,130,19380,
2021-02-01,Lakshadweep,56,0,155,
2021-02-01,Maharashtra,1932294,51109,4011750,
2021-02-01,Meghalaya,13556,146,27466,
2021-02-01,Manipur,28562,371,58007,
2021-02-01,Madhya Pradesh,248897,3812,507972,
2021-02-01,Mizoram,4333,9,8714,
2021-02-01,Nagaland,11810,88,23997,
2021-02-01,Odisha,332239,1959,669349,
2021-02-01,Punjab,165753,5616,344839,
2021-02-01,Puducherry,38160,651,77907,
2021-02-01,Rajasthan,312873,2766,633226,
2021-02-01,Sikkim,5779,133,12003,
2021-02-01,Telangana,290894,1601,587082,
2021-02-01,Tamil Nadu,821947,12363,1673152,
2021-02-01,Tripura,32918,388,66654,
2021-02-01,India,10447450,154522,21369180,
2021-02-01,Uttar Pradesh,586505,8662,1195637,
2021-02-01,Uttarakhand,92105,1648,189933,
2021-02-01,West Bengal,554578,10179,1134934,
2021-02-02,Andaman and Nicobar Islands,4932,62,9988,
2021-02-02,Andhra Pradesh,879651,7156,1774811,
2021-02-02,Arunachal Pradesh,16762,56,33647,
2021-02-02,Assam,214285,1083,432529,
2021-02-02,Bihar,258309,1507,520728,
2021-02-02,Chandigarh,20462,335,41776,
2021-02-02,Chhattisgarh,298135,3711,607865,
2021-02-02,Delhi,623256,10858,1269445,
2021-02-02,Dadra and Nagar Haveli and Daman and Diu,3343,2,6725,
2021-02-02,Goa,52039,768,106382,
2021-02-02,Gujarat,254631,4389,521143,
2021-02-02,Himachal Pradesh,56238,968,114793,
2021-02-02,Haryana,263989,3023,535079,
2021-02-02,Jharkhand,117229,1075,237097,
2021-02-02,Jammu and Kashmir,121988,1938,248520,
2021-02-02,Karnataka,922004,12223,1874397,
2021-02-02,Kerala,865168,3777,1807299,
2021-02-02,Ladakh,9530,130,19386,
2021-02-02,Lakshadweep,56,0,175,
2021-02-02,Maharashtra,1936305,51139,4017718,
2021-02-02,Meghalaya,13565,147,27480,
2021-02-02,Manipur,28568,371,58018,
2021-02-02,Madhya Pradesh,249193,3815,508439,
2021-02-02,Mizoram,4334,9,8716,
2021-02-02,Nagaland,11810,88,23999,
2021-02-02,Odisha,332377,1959,669547,
2021-02-02,Punjab,165924,5628,345226,
2021-02-02,Puducherry,38186,651,77960,
2021-02-02,Rajasthan,313108,2768,633550,
2021-02-02,Sikkim,5781,135,12012,
2021-02-02,Telangana,291115,1602,587456,
2021-02-02,Tamil Nadu,822468,12367,1674187,
2021-02-02,Tripura,32920,388,66656,
2021-02-02,India,10461700,154635,21394544,
2021-02-02,Uttar Pradesh,586967,8668,1196277,
2021-02-02,Uttarakhand,92185,1651,190063,
2021-02-02,West Bengal,554887,10188,1135455,
2021-02-03,Andaman and Nicobar Islands,4932,62,9988,
2021-02-03,Andhra Pradesh,879780,7157,1775036,
2021-02-03,Arunachal Pradesh,16764,56,33649,
2021-02-03,Assam,214344,1083,432602,
2021-02-03,Bihar,258447,1510,520961,
2021-02-03,Chandigarh,20493,336,41844,
2021-02-03,Chhattisgarh,298337,3718,608425,
2021-02-03,Delhi,623409,10864,1269754,
2021-02-03,Dadra and Nagar Haveli and Daman and Diu,3343,2,6725,
2021-02-03,Goa,52109,768,106515,
2021-02-03,Gujarat,255159,4391,521956,
2021-02-03,Himachal Pradesh,56252,969,114867,
2021-02-03,Haryana,264093,3024,535253,
2021-02-03,Jharkhand,117309,1077,237225,
2021-02-03,Jammu and Kashmir,122049,1941,248649,
2021-02-03,Karnataka,922437,12225,1875258,
2021-02-03,Kerala,871548,3797,1820055,
2021-02-03,Ladakh,9535,130,19400,
2021-02-03,Lakshadweep,61,0,183,
2021-02-03,Maharashtra,1943335,51169,4027770,
2021-02-03,Meghalaya,13575,147,27496,
2021-02-03,Manipur,28603,372,58063,
2021-02-03,Madhya Pradesh,249443,3816,508948,
2021-02-03,Mizoram,4337,9,8722,
2021-02-03,Nagaland,11815,88,24020,
2021-02-03,Odisha,332499,1959,669740,
2021-02-03,Punjab,166103,5628,345592,
2021-02-03,Puducherry,38215,652,78013,
2021-02-03,Rajasthan,313304,2770,633840,
2021-02-03,Sikkim,5782,135,12015,
2021-02-03,Telangana,291312,1604,587840,
2021-02-03,Tamil Nadu,823001,12371,1675238,
2021-02-03,Tripura,32920,388,66656,
2021-02-03,India,10479513,154742,21425389,
2021-02-03,Uttar Pradesh,587398,8674,1196909,
2021-02-03,Uttarakhand,92280,1655,190216,
2021-02-03,West Bengal,555190,10195,1135966,
2021-02-04,Andaman and Nicobar Islands,4932,62,9988,
2021-02-04,Andhra Pradesh,879867,7157,1775202,
2021-02-04,Arunachal Pradesh,16765,56,33650,
2021-02-04,Assam,214374,1084,432644,
2021-02-04,Bihar,258556,1512,521136,
2021-02-04,Chandigarh,20512,337,41885,
2021-02-04,Chhattisgarh,298724,3724,609191,
2021-02-04,Delhi,623574,10871,1270084,
2021-02-04,Dadra and Nagar Haveli and Daman and Diu,3343,2,6725,
2021-02-04,Goa,52165,770,106652,
2021-02-04,Gujarat,255489,4392,522562,
2021-02-04,Himachal Pradesh,56268,970,114931,
2021-02-04,Haryana,264221,3026,535456,
2021-02-04,Jharkhand,117373,1077,237347,
2021-02-04,Jammu and Kashmir,122124,1943,248786,
2021-02-04,Karnataka,922907,12227,1876204,
2021-02-04,Kerala,877889,3814,1832515,
2021-02-04,Ladakh,9538,130,19408,
2021-02-04,Lakshadweep,61,0,187,
2021-02-04,Maharashtra,1948674,51215,4035891,
2021-02-04,Meghalaya,13584,147,27525,
2021-02-04,Manipur,28614,372,58087,
2021-02-04,Madhya Pradesh,249706,3818,509379,
2021-02-04,Mizoram,4342,9,8727,
2021-02-04,Nagaland,11821,88,24030,
2021-02-04,Odisha,332611,1960,669940,
2021-02-04,Punjab,166263,5635,345955,
2021-02-04,Puducherry,38240,652,78077,
2021-02-04,Rajasthan,313496,2770,634171,
2021-02-04,Sikkim,5791,135,12029,
2021-02-04,Telangana,291510,1606,588217,
2021-02-04,Tamil Nadu,823518,12375,1676253,
2021-02-04,Tripura,32925,388,66661,
2021-02-04,India,10495301,154862,21453698,
2021-02-04,Uttar Pradesh,587661,8680,1197311,
2021-02-04,Uttarakhand,92372,1659,190415,
2021-02-04,West Bengal,555491,10199,1136477,
2021-02-05,Andaman and Nicobar Islands,4932,62,9991,
2021-02-05,Andhra Pradesh,880046,7158,1775479,
2021-02-05,Arunachal Pradesh,16765,56,33650,
2021-02-05,Assam,214403,1084,432680,
2021-02-05,Bihar,258757,1514,521429,
2021-02-05,Chandigarh,20535,338,41933,
2021-02-05,Chhattisgarh,298987,3732,609798,
2021-02-05,Delhi,623714,10873,1270380,
2021-02-05,Dadra and Nagar Haveli and Daman and Diu,3344,2,6726,
2021-02-05,Goa,52243,770,106786,
2021-02-05,Gujarat,255914,4393,523255,
2021-02-05,Himachal Pradesh,56316,970,115050,
2021-02-05,Haryana,264317,3027,535637,
2021-02-05,Jharkhand,117420,1077,237435,
2021-02-05,Jammu and Kashmir,122187,1944,248916,
2021-02-05,Karnataka,923377,12230,1877107,
2021-02-05,Kerala,884542,3833,1844797,
2021-02-05,Ladakh,9541,130,19414,
2021-02-05,Lakshadweep,63,0,204,
2021-02-05,Maharashtra,1952187,51255,4042072,
2021-02-05,Meghalaya,13593,147,27561,
2021-02-05,Manipur,28625,372,58107,
2021-02-05,Madhya Pradesh,250005,3819,509841,
2021-02-05,Mizoram,4345,9,8734,
2021-02-05,Nagaland,11821,88,24035,
2021-02-05,Odisha,332733,1961,670160,
