Updated On,State,First Dose Administered,Second Dose Administered,Total Doses Administered
2021-05-06,Jammu and Kashmir,2166988.0,443913.0,2610901
2021-05-07,Jammu and Kashmir,2208633.0,464377.0,2673010
2021-05-08,Jammu and Kashmir,2236255.0,481231.0,2717486
2021-05-09,Jammu and Kashmir,2244582.0,485745.0,2730327
2021-05-10,Jammu and Kashmir,2261462.0,500917.0,2762379
2021-05-11,Jammu and Kashmir,2277054.0,515700.0,2792754
2021-05-12,Jammu and Kashmir,2286567.0,519446.0,2806013
2021-05-13,Jammu and Kashmir,2290511.0,521472.0,2811983
2021-05-14,Jammu and Kashmir,2301414.0,527630.0,2829044
2021-05-15,Jammu and Kashmir,2313307.0,532986.0,2846293
2021-05-16,Jammu and Kashmir,2321690.0,533164.0,2854854
2021-05-17,Jammu and Kashmir,2335697.0,533776.0,2869473
2021-05-18,Jammu and Kashmir,2348544.0,534128.0,2882672
2021-01-16,Jharkhand,344.0,0.0,344
2021-01-17,Jharkhand,344.0,0.0,344
2021-01-18,Jharkhand,749.0,0.0,749
2021-01-19,Jharkhand,1455.0,0.0,1455
2021-02-01,Jharkhand,39147.0,0.0,39147
2021-02-02,Jharkhand,46900.0,0.0,46900
2021-02-03,Jharkhand,58991.0,0.0,58991
2021-02-04,Jharkhand,66209.0,0.0,66209
2021-02-05,Jharkhand,77034.0,0.0,77034
2021-02-06,Jharkhand,86786.0,0.0,86786
2021-02-07,Jharkhand,96697.0,0.0,96697
2021-02-08,Jharkhand,113951.0,0.0,113951
2021-02-09,Jharkhand,133247.0,0.0,133247
2021-02-10,Jharkhand,152985.0,0.0,152985
2021-02-11,Jharkhand,167957.0,0.0,167957
2021-02-12,Jharkhand,181722.0,0.0,181722
2021-02-13,Jharkhand,195956.0,1978.0,197934
2021-02-14,Jharkhand,203227.0,2197.0,205424
2021-02-15,Jharkhand,215731.0,4142.0,219873
2021-02-16,Jharkhand,222983.0,5575.0,228558
2021-02-17,Jharkhand,233318.0,7692.0,241010
2021-02-18,Jharkhand,240361.0,8686.0,249047
2021-02-19,Jharkhand,251913.0,10774.0,262687
2021-03-01,Jharkhand,289681.0,23757.0,313438
2021-03-02,Jharkhand,300236.0,32050.0,332286
2021-03-03,Jharkhand,312092.0,38624.0,350716
2021-03-04,Jharkhand,323632.0,44761.0,368393
2021-03-05,Jharkhand,336342.0,53101.0,389443
2021-03-06,Jharkhand,349329.0,60890.0,410219
2021-03-07,Jharkhand,353354.0,63433.0,416787
2021-03-08,Jharkhand,368526.0,74228.0,442754
2021-03-09,Jharkhand,313825.0,88468.0,402293
2021-03-10,Jharkhand,328716.0,104390.0,433106
2021-03-11,Jharkhand,337413.0,110778.0,448191
2021-03-12,Jharkhand,354643.0,125380.0,480023
2021-03-13,Jharkhand,369293.0,137693.0,506986
2021-03-14,Jharkhand,381922.0,144139.0,526061
2021-03-15,Jharkhand,406491.0,158374.0,564865
2021-03-16,Jharkhand,520822.0,170592.0,691414
2021-03-17,Jharkhand,566563.0,180911.0,747474
2021-03-18,Jharkhand,589818.0,189868.0,779686
2021-03-19,Jharkhand,617091.0,198038.0,815129
2021-04-01,Jharkhand,1437104.0,249290.0,1686394
2021-04-02,Jharkhand,1475614.0,253503.0,1729117
2021-04-03,Jharkhand,1501006.0,257067.0,1758073
2021-04-04,Jharkhand,1578359.0,261144.0,1839503
2021-04-05,Jharkhand,1649049.0,264591.0,1913640
2021-04-06,Jharkhand,1705435.0,267846.0,1973281
2021-04-07,Jharkhand,1788075.0,274683.0,2062758
2021-04-08,Jharkhand,1855020.0,279807.0,2134827
2021-04-09,Jharkhand,1879293.0,283324.0,2162617
2021-04-10,Jharkhand,1970433.0,289690.0,2260123
2021-04-11,Jharkhand,2065113.0,294571.0,2359684
2021-04-12,Jharkhand,2127045.0,302111.0,2429156
2021-04-13,Jharkhand,2196926.0,308781.0,2505707
2021-04-14,Jharkhand,2279843.0,315875.0,2595718
2021-04-15,Jharkhand,2318245.0,322527.0,2640772
2021-04-16,Jharkhand,2351517.0,330232.0,2681749
2021-04-17,Jharkhand,2393775.0,339689.0,2733464
2021-04-18,Jharkhand,2427024.0,348238.0,2775262
2021-04-19,Jharkhand,2449014.0,358529.0,2807543
2021-05-01,Jharkhand,2647485.0,488195.0,3135680
2021-05-02,Jharkhand,2653112.0,493687.0,3146799
2021-05-03,Jharkhand,2661873.0,504125.0,3165998
2021-05-04,Jharkhand,2671304.0,515180.0,3186484
2021-05-05,Jharkhand,2681933.0,529961.0,3211894
2021-05-06,Jharkhand,2691611.0,541575.0,3233186
2021-05-07,Jharkhand,2702393.0,554939.0,3257332
2021-05-08,Jharkhand,2714194.0,570608.0,3284802
2021-05-09,Jharkhand,2722859.0,580144.0,3303003
2021-05-10,Jharkhand,2738946.0,597692.0,3336638
2021-05-11,Jharkhand,2754830.0,618241.0,3373071
2021-05-12,Jharkhand,2769962.0,632691.0,3402653
2021-05-13,Jharkhand,2782611.0,646199.0,3428810
2021-05-14,Jharkhand,2825315.0,654739.0,3480054
2021-05-15,Jharkhand,2876996.0,664502.0,3541498
2021-05-16,Jharkhand,2919090.0,666084.0,3585174
2021-05-17,Jharkhand,2972741.0,667902.0,3640643
2021-05-18,Jharkhand,3023461.0,669091.0,3692552
2021-01-16,Karnataka,3810.0,0.0,3810
2021-01-17,Karnataka,4506.0,0.0,4506
2021-01-18,Karnataka,14755.0,0.0,14755
2021-01-19,Karnataka,25142.0,0.0,25142
2021-02-01,Karnataka,249931.0,0.0,249931
2021-02-02,Karnataka,250715.0,0.0,250715
2021-02-03,Karnataka,251723.0,0.0,251723
2021-02-04,Karnataka,265577.0,0.0,265577
2021-02-05,Karnataka,295307.0,0.0,295307
2021-02-06,Karnataka,321521.0,0.0,321521
2021-02-07,Karnataka,325554.0,0.0,325554
2021-02-08,Karnataka,350327.0,0.0,350327
2021-02-09,Karnataka,379152.0,0.0,379152
2021-02-10,Karnataka,403105.0,0.0,403105
2021-02-11,Karnataka,415241.0,0.0,415241
2021-02-12,Karnataka,430303.0,0.0,430303
2021-02-13,Karnataka,435670.0,15.0,435685
2021-02-14,Karnataka,435820.0,15.0,435835
2021-02-15,Karnataka,451537.0,11301.0,462838
2021-02-16,Karnataka,473092.0,28526.0,501618
2021-02-17,Karnataka,505305.0,54739.0,560044
2021-02-18,Karnataka,472428.0,65249.0,537677
2021-02-19,Karnataka,535611.0,101757.0,637368
2021-03-01,Karnataka,611335.0,221690.0,833025
2021-03-02,Karnataka,621289.0,224437.0,845726
2021-03-03,Karnataka,633181.0,227236.0,860417
2021-03-04,Karnataka,645171.0,230426.0,875597
2021-03-05,Karnataka,661097.0,236171.0,897268
2021-03-06,Karnataka,678604.0,244803.0,923407
2021-03-07,Karnataka,680182.0,245649.0,925831
2021-03-08,Karnataka,729461.0,264921.0,994382
2021-03-09,Karnataka,511728.0,277220.0,788948
2021-03-10,Karnataka,581668.0,297818.0,879486
2021-03-11,Karnataka,594042.0,301677.0,895719
2021-03-12,Karnataka,680155.0,318305.0,998460
2021-03-13,Karnataka,723061.0,325482.0,1048543
2021-03-14,Karnataka,741104.0,326524.0,1067628
2021-03-15,Karnataka,893702.0,339917.0,1233619
2021-03-16,Karnataka,1271286.0,350545.0,1621831
2021-03-17,Karnataka,1649513.0,364124.0,2013637
2021-03-18,Karnataka,1752016.0,372412.0,2124428
2021-03-19,Karnataka,1987433.0,384130.0,2371563
2021-04-01,Karnataka,3599566.0,467149.0,4066715
2021-04-02,Karnataka,3793071.0,473355.0,4266426
2021-04-03,Karnataka,3971518.0,479233.0,4450751
2021-04-04,Karnataka,4108669.0,483676.0,4592345
2021-04-05,Karnataka,4274168.0,490923.0,4765091
2021-04-06,Karnataka,4378738.0,495705.0,4874443
2021-04-07,Karnataka,4681696.0,511393.0,5193089
2021-04-08,Karnataka,4936256.0,526914.0,5463170
2021-04-09,Karnataka,5241266.0,546963.0,5788229
2021-04-10,Karnataka,5502062.0,564395.0,6066457
2021-04-11,Karnataka,5635988.0,572552.0,6208540
2021-04-12,Karnataka,5814005.0,593146.0,6407151
2021-04-13,Karnataka,5848181.0,598268.0,6446449
2021-04-14,Karnataka,5935191.0,615187.0,6550378
2021-04-15,Karnataka,6060959.0,643343.0,6704302
2021-04-16,Karnataka,6226534.0,683677.0,6910211
2021-04-17,Karnataka,6449119.0,742766.0,7191885
2021-04-18,Karnataka,6532361.0,764180.0,7296541
2021-04-19,Karnataka,6710926.0,831814.0,7542740
2021-05-01,Karnataka,8178490.0,1598453.0,9776943
2021-05-02,Karnataka,8204770.0,1612748.0,9817518
2021-05-03,Karnataka,8253648.0,1647403.0,9901051
2021-05-04,Karnataka,8289078.0,1673657.0,9962735
2021-05-05,Karnataka,8387120.0,1763703.0,10150823
2021-05-06,Karnataka,8468403.0,1845787.0,10314190
2021-05-07,Karnataka,8527328.0,1923142.0,10450470
2021-05-08,Karnataka,8577077.0,2019817.0,10596894
2021-05-09,Karnataka,8591372.0,2051951.0,10643323
2021-05-10,Karnataka,8638830.0,2133310.0,10772140
2021-05-11,Karnataka,8718545.0,2244584.0,10963129
2021-05-12,Karnataka,8792803.0,2309241.0,11102044
2021-05-13,Karnataka,8851449.0,2354029.0,11205478
2021-05-14,Karnataka,8885120.0,2411388.0,11296508
2021-05-15,Karnataka,8927204.0,2497252.0,11424456
2021-05-16,Karnataka,8942960.0,2505886.0,11448846
2021-05-17,Karnataka,9017346.0,2526534.0,11543880
2021-05-18,Karnataka,9091077.0,2538100.0,11629177
2021-01-16,Kerala,1681.0,0.0,1681
2021-01-17,Kerala,1836.0,0.0,1836
2021-01-18,Kerala,2566.0,0.0,2566
2021-01-19,Kerala,5355.0,0.0,5355
2021-02-01,Kerala,173482.0,0.0,173482
2021-02-02,Kerala,204449.0,0.0,204449
2021-02-03,Kerala,225664.0,0.0,225664
2021-02-04,Kerala,250831.0,0.0,250831
2021-02-05,Kerala,266068.0,0.0,266068
2021-02-06,Kerala,271731.0,0.0,271731
2021-02-07,Kerala,272221.0,0.0,272221
2021-02-08,Kerala,287787.0,0.0,287787
2021-02-09,Kerala,302655.0,0.0,302655
2021-02-10,Kerala,306802.0,0.0,306802
2021-02-11,Kerala,314425.0,0.0,314425
2021-02-12,Kerala,326974.0,0.0,326974
2021-02-13,Kerala,338167.0,0.0,338167
2021-02-14,Kerala,340407.0,45.0,340452
2021-02-15,Kerala,353940.0,3323.0,357263
2021-02-16,Kerala,370481.0,12148.0,382629
2021-02-17,Kerala,377376.0,15388.0,392764
2021-02-18,Kerala,377981.0,23336.0,401317
2021-02-19,Kerala,400463.0,32101.0,432564
2021-03-01,Kerala,489113.0,104220.0,593333
2021-03-02,Kerala,534490.0,118709.0,653199
2021-03-03,Kerala,564199.0,127659.0,691858
2021-03-04,Kerala,627900.0,147038.0,774938
2021-03-05,Kerala,689867.0,166330.0,856197
2021-03-06,Kerala,756016.0,187155.0,943171
2021-03-07,Kerala,767969.0,188358.0,956327
2021-03-08,Kerala,829751.0,209019.0,1038770
2021-03-09,Kerala,689979.0,228371.0,918350
2021-03-10,Kerala,714468.0,240413.0,954881
2021-03-11,Kerala,742190.0,249964.0,992154
2021-03-12,Kerala,807213.0,270154.0,1077367
2021-03-13,Kerala,843361.0,280195.0,1123556
2021-03-14,Kerala,846852.0,280993.0,1127845
2021-03-15,Kerala,915549.0,297537.0,1213086
2021-03-16,Kerala,1188099.0,312374.0,1500473
2021-03-17,Kerala,1695387.0,321316.0,2016703
2021-03-18,Kerala,1832205.0,333447.0,2165652
2021-03-19,Kerala,1954868.0,343587.0,2298455
2021-04-01,Kerala,3242747.0,411067.0,3653814
2021-04-02,Kerala,3307374.0,414525.0,3721899
2021-04-03,Kerala,3416400.0,422083.0,3838483
2021-04-04,Kerala,3463563.0,424768.0,3888331
2021-04-05,Kerala,3573568.0,431649.0,4005217
2021-04-06,Kerala,3608126.0,434218.0,4042344
2021-04-07,Kerala,3698854.0,441833.0,4140687
2021-04-08,Kerala,3899533.0,457415.0,4356948
2021-04-09,Kerala,4099009.0,476570.0,4575579
2021-04-10,Kerala,4270854.0,492896.0,4763750
2021-04-11,Kerala,4333798.0,496868.0,4830666
2021-04-12,Kerala,4571524.0,526491.0,5098015
2021-04-13,Kerala,4714085.0,553088.0,5267173
2021-04-14,Kerala,4730173.0,557313.0,5287486
2021-04-15,Kerala,4899502.0,597051.0,5496553
2021-04-16,Kerala,5040807.0,639307.0,5680114
2021-04-17,Kerala,5158591.0,673957.0,5832548
2021-04-18,Kerala,5189796.0,680436.0,5870232
2021-04-19,Kerala,5299053.0,727279.0,6026332
2021-05-01,Kerala,6069726.0,1355690.0,7425416
2021-05-02,Kerala,6069760.0,1356416.0,7426176
2021-05-03,Kerala,6092349.0,1419105.0,7511454
2021-05-04,Kerala,6110419.0,1466885.0,7577304
2021-05-05,Kerala,6118358.0,1482126.0,7600484
2021-05-06,Kerala,6137985.0,1567300.0,7705285
2021-05-07,Kerala,6168780.0,1700489.0,7869269
2021-05-08,Kerala,6187280.0,1764703.0,7951983
2021-05-09,Kerala,6187652.0,1764904.0,7952556
2021-05-10,Kerala,6216882.0,1849818.0,8066700
2021-05-11,Kerala,6238776.0,1902513.0,8141289
2021-05-12,Kerala,6257014.0,1928492.0,8185506
2021-05-13,Kerala,6267551.0,1945410.0,8212961
2021-05-14,Kerala,6290354.0,1969458.0,8259812
2021-05-15,Kerala,6426197.0,1991643.0,8417840
2021-05-16,Kerala,6454137.0,1997343.0,8451480
2021-05-17,Kerala,6510777.0,2009075.0,8519852
2021-05-18,Kerala,6556628.0,2016939.0,8573567
2021-01-16,Ladakh,9.0,0.0,9
2021-01-17,Ladakh,9.0,0.0,9
2021-01-18,Ladakh,64.0,0.0,64
2021-01-19,Ladakh,64.0,0.0,64
2021-02-01,Ladakh,1065.0,0.0,1065
2021-02-02,Ladakh,1065.0,0.0,1065
2021-02-03,Ladakh,1342.0,0.0,1342
2021-02-04,Ladakh,1342.0,0.0,1342
2021-02-05,Ladakh,1578.0,0.0,1578
2021-02-06,Ladakh,1817.0,0.0,1817
2021-02-07,Ladakh,1817.0,0.0,1817
2021-02-08,Ladakh,2064.0,0.0,2064
2021-02-09,Ladakh,2158.0,0.0,2158
2021-02-10,Ladakh,2379.0,0.0,2379
2021-02-11,Ladakh,2597.0,0.0,2597
2021-02-12,Ladakh,2695.0,0.0,2695
2021-02-13,Ladakh,2831.0,71.0,2902
2021-02-14,Ladakh,2831.0,71.0,2902
2021-02-15,Ladakh,2887.0,127.0,3014
2021-02-16,Ladakh,3433.0,169.0,3602
2021-02-17,Ladakh,3931.0,231.0,4162
2021-02-18,Ladakh,4284.0,288.0,4572
2021-02-19,Ladakh,5175.0,356.0,5531
2021-03-01,Ladakh,9412.0,929.0,10341
2021-03-02,Ladakh,9990.0,1140.0,11130
2021-03-03,Ladakh,10778.0,1427.0,12205
2021-03-04,Ladakh,11538.0,1510.0,13048
2021-03-05,Ladakh,12393.0,1746.0,14139
2021-03-06,Ladakh,14387.0,1978.0,16365
2021-03-07,Ladakh,14387.0,1978.0,16365
2021-03-08,Ladakh,16882.0,2214.0,19096
2021-03-09,Ladakh,18159.0,2296.0,20455
2021-03-10,Ladakh,21085.0,2499.0,23584
2021-03-11,Ladakh,23882.0,2713.0,26595
2021-03-12,Ladakh,26413.0,2802.0,29215
2021-03-13,Ladakh,28917.0,2898.0,31815
2021-03-14,Ladakh,29485.0,2900.0,32385
2021-03-15,Ladakh,31760.0,2923.0,34683
2021-03-16,Ladakh,35573.0,3353.0,38926
2021-03-17,Ladakh,37044.0,3682.0,40726
2021-03-18,Ladakh,37810.0,4223.0,42033
2021-03-19,Ladakh,38440.0,4749.0,43189
2021-04-01,Ladakh,43815.0,6547.0,50362
2021-04-02,Ladakh,49045.0,6586.0,55631
2021-04-03,Ladakh,52707.0,6631.0,59338
2021-04-04,Ladakh,55578.0,6636.0,62214
2021-04-05,Ladakh,58417.0,6672.0,65089
2021-04-06,Ladakh,59863.0,6750.0,66613
2021-04-07,Ladakh,62372.0,7019.0,69391
2021-04-08,Ladakh,63903.0,7356.0,71259
2021-04-09,Ladakh,64284.0,7676.0,71960
2021-04-10,Ladakh,64518.0,7913.0,72431
2021-04-11,Ladakh,65236.0,8161.0,73397
2021-04-12,Ladakh,66115.0,8493.0,74608
2021-04-13,Ladakh,66540.0,8779.0,75319
2021-04-14,Ladakh,66813.0,9092.0,75905
2021-04-15,Ladakh,66918.0,9552.0,76470
2021-04-16,Ladakh,67005.0,9963.0,76968
2021-04-17,Ladakh,67157.0,10662.0,77819
2021-04-18,Ladakh,67185.0,10672.0,77857
2021-04-19,Ladakh,67732.0,12863.0,80595
2021-05-01,Ladakh,74984.0,34458.0,109442
2021-05-02,Ladakh,75065.0,34631.0,109696
2021-05-03,Ladakh,75744.0,35326.0,111070
2021-05-04,Ladakh,77322.0,35581.0,112903
2021-05-05,Ladakh,79276.0,35885.0,115161
2021-05-06,Ladakh,81061.0,36172.0,117233
2021-05-07,Ladakh,81960.0,36339.0,118299
2021-05-08,Ladakh,83032.0,36488.0,119520
2021-05-09,Ladakh,83169.0,36492.0,119661
2021-05-10,Ladakh,84093.0,36742.0,120835
2021-05-11,Ladakh,84630.0,36899.0,121529
2021-05-12,Ladakh,85240.0,36978.0,122218
2021-05-13,Ladakh,85688.0,37112.0,122800
2021-05-14,Ladakh,85688.0,37112.0,122800
2021-05-15,Ladakh,86645.0,37252.0,123897
2021-05-16,Ladakh,86645.0,37252.0,123897
2021-05-17,Ladakh,87501.0,37255.0,124756
2021-05-18,Ladakh,88488.0,37259.0,125747
2021-01-16,Lakshadweep,16.0,0.0,16
2021-01-17,Lakshadweep,17.0,0.0,17
2021-01-18,Lakshadweep,237.0,0.0,237
2021-01-19,Lakshadweep,622.0,0.0,622
2021-02-01,Lakshadweep,807.0,0.0,807
2021-02-02,Lakshadweep,807.0,0.0,807
2021-02-03,Lakshadweep,807.0,0.0,807
2021-02-04,Lakshadweep,807.0,0.0,807
2021-02-05,Lakshadweep,825.0,0.0,825
2021-02-06,Lakshadweep,833.0,0.0,833
2021-02-07,Lakshadweep,833.0,0.0,833
2021-02-08,Lakshadweep,839.0,0.0,839
2021-02-09,Lakshadweep,869.0,0.0,869
2021-02-10,Lakshadweep,1312.0,0.0,1312
2021-02-11,Lakshadweep,1344.0,0.0,1344
2021-02-12,Lakshadweep,1575.0,0.0,1575
2021-02-13,Lakshadweep,1575.0,0.0,1575
2021-02-14,Lakshadweep,1575.0,0.0,1575
2021-02-15,Lakshadweep,1575.0,0.0,1575
2021-02-16,Lakshadweep,1594.0,19.0,1613
2021-02-17,Lakshadweep,1594.0,19.0,1613
2021-02-18,Lakshadweep,1623.0,51.0,1674
2021-02-19,Lakshadweep,1689.0,81.0,1770
2021-03-01,Lakshadweep,1824.0,107.0,1931
2021-03-02,Lakshadweep,1824.0,107.0,1931
2021-03-03,Lakshadweep,1824.0,107.0,1931
2021-03-04,Lakshadweep,1824.0,107.0,1931
2021-03-05,Lakshadweep,1856.0,126.0,1982
2021-03-06,Lakshadweep,1939.0,139.0,2078
2021-03-07,Lakshadweep,1939.0,139.0,2078
2021-03-08,Lakshadweep,2121.0,189.0,2310
2021-03-09,Lakshadweep,1452.0,215.0,1667
2021-03-10,Lakshadweep,1535.0,319.0,1854
2021-03-11,Lakshadweep,1589.0,467.0,2056
2021-03-12,Lakshadweep,1605.0,670.0,2275
2021-03-13,Lakshadweep,1657.0,853.0,2510
2021-03-14,Lakshadweep,1659.0,882.0,2541
2021-03-15,Lakshadweep,1727.0,990.0,2717
2021-03-16,Lakshadweep,2753.0,1107.0,3860
2021-03-17,Lakshadweep,3420.0,1135.0,4555
2021-03-18,Lakshadweep,3617.0,1287.0,4904
2021-03-19,Lakshadweep,3735.0,1353.0,5088
2021-04-01,Lakshadweep,5156.0,1797.0,6953
2021-04-02,Lakshadweep,5365.0,1803.0,7168
2021-04-03,Lakshadweep,5578.0,1821.0,7399
2021-04-04,Lakshadweep,5912.0,1834.0,7746
2021-04-05,Lakshadweep,6130.0,1863.0,7993
2021-04-06,Lakshadweep,6501.0,1933.0,8434
2021-04-07,Lakshadweep,7379.0,2105.0,9484
2021-04-08,Lakshadweep,8312.0,2309.0,10621
2021-04-09,Lakshadweep,9063.0,2464.0,11527
2021-04-10,Lakshadweep,10150.0,2557.0,12707
2021-04-11,Lakshadweep,10630.0,2593.0,13223
2021-04-12,Lakshadweep,11139.0,2652.0,13791
2021-04-13,Lakshadweep,11691.0,2698.0,14389
2021-04-14,Lakshadweep,12470.0,2805.0,15275
2021-04-15,Lakshadweep,13174.0,2879.0,16053
2021-04-16,Lakshadweep,13529.0,2917.0,16446
2021-04-17,Lakshadweep,14161.0,2984.0,17145
2021-04-18,Lakshadweep,14933.0,3080.0,18013
2021-04-19,Lakshadweep,15300.0,3139.0,18439
2021-05-01,Lakshadweep,19170.0,4274.0,23444
2021-05-02,Lakshadweep,19319.0,4315.0,23634
2021-05-03,Lakshadweep,19460.0,4448.0,23908
2021-05-04,Lakshadweep,19666.0,4560.0,24226
2021-05-05,Lakshadweep,19872.0,4894.0,24766
2021-05-06,Lakshadweep,19986.0,5054.0,25040
2021-05-07,Lakshadweep,20131.0,5265.0,25396
2021-05-08,Lakshadweep,20240.0,5453.0,25693
2021-05-09,Lakshadweep,20307.0,5636.0,25943
2021-05-10,Lakshadweep,20513.0,5976.0,26489
2021-05-11,Lakshadweep,20885.0,6487.0,27372
2021-05-12,Lakshadweep,21348.0,6754.0,28102
2021-05-13,Lakshadweep,21428.0,6801.0,28229
2021-05-14,Lakshadweep,21440.0,6801.0,28241
2021-05-15,Lakshadweep,21452.0,6806.0,28258
2021-05-16,Lakshadweep,21472.0,6810.0,28282
2021-05-17,Lakshadweep,21562.0,6828.0,28390
2021-05-18,Lakshadweep,21866.0,6837.0,28703
2021-01-16,Madhya Pradesh,9435.0,0.0,9435
2021-01-17,Madhya Pradesh,9435.0,0.0,9435
2021-01-18,Madhya Pradesh,15934.0,0.0,15934
2021-01-19,Madhya Pradesh,18409.0,0.0,18409
2021-02-01,Madhya Pradesh,286538.0,0.0,286538
2021-02-02,Madhya Pradesh,286868.0,0.0,286868
2021-02-03,Madhya Pradesh,319623.0,0.0,319623
2021-02-04,Madhya Pradesh,329571.0,0.0,329571
2021-02-05,Madhya Pradesh,331316.0,0.0,331316
2021-02-06,Madhya Pradesh,332832.0,0.0,332832
2021-02-07,Madhya Pradesh,333677.0,0.0,333677
2021-02-08,Madhya Pradesh,369141.0,0.0,369141
2021-02-09,Madhya Pradesh,373504.0,0.0,373504
2021-02-10,Madhya Pradesh,427715.0,0.0,427715
2021-02-11,Madhya Pradesh,482095.0,0.0,482095
2021-02-12,Madhya Pradesh,519589.0,0.0,519589
2021-02-13,Madhya Pradesh,548272.0,3.0,548275
2021-02-14,Madhya Pradesh,548466.0,3.0,548469
2021-02-15,Madhya Pradesh,565952.0,5.0,565957
2021-02-16,Madhya Pradesh,567586.0,5.0,567591
2021-02-17,Madhya Pradesh,587652.0,6.0,587658
2021-02-18,Madhya Pradesh,598319.0,9.0,598328
2021-02-19,Madhya Pradesh,616782.0,23.0,616805
2021-03-01,Madhya Pradesh,644716.0,159662.0,804378
2021-03-02,Madhya Pradesh,664726.0,181761.0,846487
2021-03-03,Madhya Pradesh,706334.0,201717.0,908051
2021-03-04,Madhya Pradesh,754152.0,216379.0,970531
2021-03-05,Madhya Pradesh,760376.0,218325.0,978701
2021-03-06,Madhya Pradesh,817810.0,232036.0,1049846
2021-03-07,Madhya Pradesh,819884.0,232219.0,1052103
2021-03-08,Madhya Pradesh,878269.0,245103.0,1123372
2021-03-09,Madhya Pradesh,648495.0,245680.0,894175
2021-03-10,Madhya Pradesh,703816.0,278189.0,982005
2021-03-11,Madhya Pradesh,704997.0,278632.0,983629
2021-03-12,Madhya Pradesh,708872.0,280141.0,989013
2021-03-13,Madhya Pradesh,812922.0,334669.0,1147591
2021-03-14,Madhya Pradesh,814865.0,334948.0,1149813
2021-03-15,Madhya Pradesh,935527.0,375473.0,1311000
2021-03-16,Madhya Pradesh,1204532.0,377485.0,1582017
2021-03-17,Madhya Pradesh,1483101.0,411678.0,1894779
2021-03-18,Madhya Pradesh,1630087.0,431895.0,2061982
2021-03-19,Madhya Pradesh,1648828.0,433368.0,2082196
2021-04-01,Madhya Pradesh,3115146.0,517325.0,3632471
2021-04-02,Madhya Pradesh,3346831.0,525096.0,3871927
2021-04-03,Madhya Pradesh,3510799.0,532581.0,4043380
2021-04-04,Madhya Pradesh,3675945.0,538599.0,4214544
2021-04-05,Madhya Pradesh,3831368.0,544665.0,4376033
2021-04-06,Madhya Pradesh,3977455.0,550755.0,4528210
2021-04-07,Madhya Pradesh,4334898.0,567564.0,4902462
2021-04-08,Madhya Pradesh,4649680.0,583488.0,5233168
2021-04-09,Madhya Pradesh,4770269.0,591710.0,5361979
2021-04-10,Madhya Pradesh,4866494.0,598431.0,5464925
2021-04-11,Madhya Pradesh,5222120.0,615029.0,5837149
2021-04-12,Madhya Pradesh,5603174.0,641351.0,6244525
2021-04-13,Madhya Pradesh,5899933.0,658236.0,6558169
2021-04-14,Madhya Pradesh,6202259.0,684657.0,6886916
2021-04-15,Madhya Pradesh,6348519.0,708641.0,7057160
2021-04-16,Madhya Pradesh,6392872.0,722760.0,7115632
2021-04-17,Madhya Pradesh,6546917.0,757255.0,7304172
2021-04-18,Madhya Pradesh,6566352.0,763445.0,7329797
2021-04-19,Madhya Pradesh,6700964.0,805419.0,7506383
2021-05-01,Madhya Pradesh,7043286.0,1103917.0,8147203
2021-05-02,Madhya Pradesh,7046019.0,1108945.0,8154964
2021-05-03,Madhya Pradesh,7065585.0,1162819.0,8228404
2021-05-04,Madhya Pradesh,7071530.0,1178003.0,8249533
2021-05-05,Madhya Pradesh,7110730.0,1269534.0,8380264
2021-05-06,Madhya Pradesh,7146019.0,1344132.0,8490151
2021-05-07,Madhya Pradesh,7151755.0,1356517.0,8508272
2021-05-08,Madhya Pradesh,7201637.0,1432440.0,8634077
2021-05-09,Madhya Pradesh,7202462.0,1433750.0,8636212
2021-05-10,Madhya Pradesh,7251862.0,1513981.0,8765843
2021-05-11,Madhya Pradesh,7256989.0,1528184.0,8785173
2021-05-12,Madhya Pradesh,7335386.0,1587735.0,8923121
2021-05-13,Madhya Pradesh,7402933.0,1631769.0,9034702
2021-05-14,Madhya Pradesh,7403682.0,1633438.0,9037120
2021-05-15,Madhya Pradesh,7472841.0,1690706.0,9163547
2021-05-16,Madhya Pradesh,7473284.0,1691290.0,9164574
2021-05-17,Madhya Pradesh,7547349.0,1711118.0,9258467
2021-05-18,Madhya Pradesh,7551243.0,1713568.0,9264811
2021-01-16,Maharashtra,5726.0,0.0,5726
2021-01-17,Maharashtra,6521.0,0.0,6521
2021-01-18,Maharashtra,6151.0,0.0,6151
2021-01-19,Maharashtra,13699.0,0.0,13699
2021-02-01,Maharashtra,275348.0,0.0,275348
2021-02-02,Maharashtra,284107.0,0.0,284107
2021-02-03,Maharashtra,318918.0,0.0,318918
2021-02-04,Maharashtra,352676.0,0.0,352676
2021-02-05,Maharashtra,397889.0,0.0,397889
2021-02-06,Maharashtra,436229.0,0.0,436229
2021-02-07,Maharashtra,436400.0,0.0,436400
2021-02-08,Maharashtra,475193.0,0.0,475193
2021-02-09,Maharashtra,503757.0,0.0,503757
2021-02-10,Maharashtra,544726.0,0.0,544726
2021-02-11,Maharashtra,579241.0,0.0,579241
2021-02-12,Maharashtra,620539.0,0.0,620539
2021-02-13,Maharashtra,652801.0,170.0,652971
2021-02-14,Maharashtra,653135.0,170.0,653305
2021-02-15,Maharashtra,682610.0,4527.0,687137
2021-02-16,Maharashtra,711043.0,8901.0,719944
